"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 1",1650,1,1,"Sep 2018",637793
"Neighborhood 1",1707,1,0,"Sep 2018",317759
"Neighborhood 2",2085,2,0,"Sep 2018",442378
"Neighborhood 1",1723,2,0,"Sep 2018",398891
"Neighborhood 1",1459,1,0,"Sep 2018",465730
"Neighborhood 2",2370,2,0,"Sep 2018",730783
"Neighborhood 2",2287,2,0,"Sep 2018",650898
"Neighborhood 1",1421,2,0,"Sep 2018",353830
"Neighborhood 1",1638,1,0,"Sep 2018",534183
"Neighborhood 1",1306,1,0,"Sep 2018",370494
"Neighborhood 1",1370,1,0,"Sep 2018",328824
"Neighborhood 1",1747,1,0,"Sep 2018",554690
"Neighborhood 2",2307,3,0,"Sep 2018",738256
"Neighborhood 1",1677,1,0,"Sep 2018",618934
"Neighborhood 1",1537,1,0,"Sep 2018",534643
"Neighborhood 2",2391,2,0,"Sep 2018",651190
"Neighborhood 1",1603,1,0,"Sep 2018",518923
"Neighborhood 2",2465,2,0,"Sep 2018",531545
"Neighborhood 1",1552,1,0,"Sep 2018",502855
"Neighborhood 1",1557,1,0,"Sep 2018",473440
"Neighborhood 1",1390,1,0,"Sep 2018",611323
"Neighborhood 2",2470,2,1,"Sep 2018",547124
"Neighborhood 2",2147,3,0,"Sep 2018",758548
"Neighborhood 1",1634,3,0,"Sep 2018",586673
"Neighborhood 2",2405,3,0,"Sep 2018",747908
"Neighborhood 2",2202,2,1,"Sep 2018",511481
"Neighborhood 1",1247,2,0,"Sep 2018",611663
"Neighborhood 2",2157,2,0,"Sep 2018",699884
"Neighborhood 1",1378,1,0,"Sep 2018",495543
"Neighborhood 1",1748,2,0,"Sep 2018",599610
"Neighborhood 1",1476,1,0,"Sep 2018",456666
"Neighborhood 2",2099,2,0,"Sep 2018",527602
"Neighborhood 1",1386,1,0,"Sep 2018",506965
"Neighborhood 2",2745,3,0,"Sep 2018",683856
"Neighborhood 1",1203,1,0,"Sep 2018",571519
"Neighborhood 1",1794,1,0,"Sep 2018",607122
"Neighborhood 2",2203,2,0,"Sep 2018",673171
"Neighborhood 1",1531,1,0,"Sep 2018",716135
"Neighborhood 1",1523,1,0,"Sep 2018",786438
"Neighborhood 1",1596,1,0,"Sep 2018",481676
"Neighborhood 2",2313,2,0,"Sep 2018",518390
"Neighborhood 1",1799,1,0,"Sep 2018",470031
"Neighborhood 1",1734,1,0,"Sep 2018",429539
"Neighborhood 2",2143,2,0,"Sep 2018",762716
"Neighborhood 1",1820,1,0,"Sep 2018",565125
"Neighborhood 2",2434,2,0,"Sep 2018",581055
"Neighborhood 2",2292,2,0,"Sep 2018",628416
"Neighborhood 1",1480,1,0,"Sep 2018",467901
"Neighborhood 2",2294,2,1,"Sep 2018",566897
"Neighborhood 2",2192,4,0,"Sep 2018",711803
"Neighborhood 2",2316,3,0,"Sep 2018",804290
"Neighborhood 2",2319,2,0,"Sep 2018",754476
"Neighborhood 1",1583,1,0,"Sep 2018",617453
"Neighborhood 1",1512,1,0,"Sep 2018",485265
"Neighborhood 1",1298,1,0,"Sep 2018",486329
"Neighborhood 2",2029,2,0,"Sep 2018",543475
"Neighborhood 2",2078,2,0,"Sep 2018",561279
"Neighborhood 2",2428,2,1,"Sep 2018",679063
"Neighborhood 1",1304,1,0,"Sep 2018",518942
"Neighborhood 1",1701,1,0,"Sep 2018",534323
"Neighborhood 1",1763,1,0,"Sep 2018",753906
"Neighborhood 2",2186,2,0,"Sep 2018",660218
"Neighborhood 2",2030,2,0,"Sep 2018",845350
"Neighborhood 1",1356,2,0,"Sep 2018",680479
"Neighborhood 2",2382,2,1,"Sep 2018",575036
"Neighborhood 2",2063,2,0,"Sep 2018",572899
"Neighborhood 1",1446,1,0,"Sep 2018",650814
"Neighborhood 1",1854,2,0,"Sep 2018",574070
"Neighborhood 1",1626,2,0,"Sep 2018",531705
"Neighborhood 1",1308,1,0,"Sep 2018",599862
"Neighborhood 1",1433,1,0,"Sep 2018",712481
"Neighborhood 2",2133,4,0,"Sep 2018",753967
"Neighborhood 1",1579,1,0,"Sep 2018",523345
"Neighborhood 1",1285,2,0,"Sep 2018",645304
"Neighborhood 1",1664,2,0,"Sep 2018",557528
"Neighborhood 2",2016,3,0,"Sep 2018",846639
"Neighborhood 1",1427,1,0,"Sep 2018",621468
"Neighborhood 1",1496,1,0,"Sep 2018",583929
"Neighborhood 2",2184,3,1,"Sep 2018",705993
"Neighborhood 2",2235,2,0,"Sep 2018",540881
"Neighborhood 1",1611,3,0,"Sep 2018",480570
"Neighborhood 2",2302,2,0,"Sep 2018",548312
"Neighborhood 1",1209,2,0,"Sep 2018",604474
"Neighborhood 2",2207,2,1,"Sep 2018",564718
"Neighborhood 2",2283,2,0,"Sep 2018",514255
"Neighborhood 1",1782,1,0,"Sep 2018",317897
"Neighborhood 1",1771,3,0,"Sep 2018",589207
"Neighborhood 2",2508,2,0,"Sep 2018",634735
"Neighborhood 1",1373,1,0,"Sep 2018",567872
"Neighborhood 1",1387,1,0,"Sep 2018",578852
"Neighborhood 2",2215,2,0,"Sep 2018",706452
"Neighborhood 2",2168,3,0,"Sep 2018",697862
"Neighborhood 1",1232,1,0,"Sep 2018",514239
"Neighborhood 2",2314,2,0,"Sep 2018",548594
"Neighborhood 2",2404,2,0,"Sep 2018",760373
"Neighborhood 2",2143,2,0,"Sep 2018",472977
"Neighborhood 1",1493,1,0,"Sep 2018",654900
"Neighborhood 1",1582,1,0,"Sep 2018",448548
"Neighborhood 2",2050,2,0,"Sep 2018",897513
"Neighborhood 2",2010,2,0,"Sep 2018",687295
"Neighborhood 1",1764,1,0,"Sep 2018",601215
"Neighborhood 1",1829,1,0,"Sep 2018",471933
"Neighborhood 2",2085,2,0,"Sep 2018",505954
"Neighborhood 1",1637,1,0,"Sep 2018",485465
"Neighborhood 2",2296,2,0,"Sep 2018",586197
"Neighborhood 2",2032,2,0,"Sep 2018",562978
"Neighborhood 2",2267,2,0,"Sep 2018",605439
"Neighborhood 1",1841,1,0,"Sep 2018",699532
"Neighborhood 1",1570,2,0,"Sep 2018",558861
"Neighborhood 1",1579,1,0,"Sep 2018",610536
"Neighborhood 2",2118,2,0,"Sep 2018",752557
"Neighborhood 1",1588,1,1,"Sep 2018",494578
"Neighborhood 1",1283,1,0,"Sep 2018",570302
"Neighborhood 1",1320,1,0,"Sep 2018",503621
"Neighborhood 1",1674,1,0,"Sep 2018",780851
"Neighborhood 1",1304,1,0,"Sep 2018",590970
"Neighborhood 2",2297,2,0,"Sep 2018",528733
"Neighborhood 2",2298,1,1,"Sep 2018",388559
"Neighborhood 2",2644,2,0,"Sep 2018",509818
"Neighborhood 2",2153,2,0,"Sep 2018",690133
"Neighborhood 2",2345,2,0,"Sep 2018",474245
"Neighborhood 2",2257,3,0,"Sep 2018",556337
"Neighborhood 1",1687,2,0,"Sep 2018",469086
"Neighborhood 2",2005,2,0,"Sep 2018",658839
"Neighborhood 2",2381,2,0,"Sep 2018",725345
"Neighborhood 2",2160,4,0,"Sep 2018",503402
"Neighborhood 1",1359,2,0,"Sep 2018",503939
"Neighborhood 1",1401,1,0,"Sep 2018",432224
"Neighborhood 1",1397,3,0,"Sep 2018",408953
"Neighborhood 1",1411,1,0,"Sep 2018",361211
"Neighborhood 1",1276,2,0,"Sep 2018",361535
"Neighborhood 2",2228,2,0,"Sep 2018",712749
"Neighborhood 2",2108,2,0,"Sep 2018",779075
"Neighborhood 1",1408,1,0,"Sep 2018",508142
"Neighborhood 1",1257,1,0,"Sep 2018",360466
"Neighborhood 1",1525,1,0,"Sep 2018",454653
"Neighborhood 2",2352,4,0,"Sep 2018",769133
"Neighborhood 1",1705,2,0,"Sep 2018",400740
"Neighborhood 1",1386,1,0,"Sep 2018",587639
"Neighborhood 1",1886,1,0,"Sep 2018",692529
"Neighborhood 2",2335,2,0,"Sep 2018",696758
"Neighborhood 2",2191,1,0,"Sep 2018",705581
"Neighborhood 1",1502,1,1,"Sep 2018",723152
"Neighborhood 1",1492,1,0,"Sep 2018",484415
"Neighborhood 1",1848,1,1,"Sep 2018",431964
"Neighborhood 1",1566,1,0,"Sep 2018",535852
"Neighborhood 2",2343,2,0,"Sep 2018",496084
"Neighborhood 2",2141,2,1,"Sep 2018",604220
"Neighborhood 1",1755,1,0,"Sep 2018",440162
"Neighborhood 1",1724,1,0,"Sep 2018",389919
"Neighborhood 1",1518,1,1,"Sep 2018",484469
"Neighborhood 1",1623,2,0,"Sep 2018",459444
"Neighborhood 1",1342,2,0,"Sep 2018",411281
"Neighborhood 2",2178,3,0,"Sep 2018",801168
"Neighborhood 1",1238,1,0,"Sep 2018",510772
"Neighborhood 1",1445,1,0,"Sep 2018",727547
"Neighborhood 1",1681,1,1,"Sep 2018",330242
"Neighborhood 2",2177,2,1,"Sep 2018",615156
"Neighborhood 1",1373,1,0,"Sep 2018",253791
"Neighborhood 2",2042,2,0,"Sep 2018",675900
"Neighborhood 2",2108,3,0,"Sep 2018",571938
"Neighborhood 2",2325,2,1,"Sep 2018",611624
"Neighborhood 1",1595,1,0,"Sep 2018",444278
"Neighborhood 2",2117,3,0,"Sep 2018",719101
"Neighborhood 1",1621,1,0,"Sep 2018",514083
"Neighborhood 1",1465,1,1,"Sep 2018",505943
"Neighborhood 1",1486,1,0,"Sep 2018",470668
"Neighborhood 1",1499,1,0,"Sep 2018",378634
"Neighborhood 1",1902,1,0,"Sep 2018",532057
"Neighborhood 2",2128,2,0,"Sep 2018",607921
"Neighborhood 1",1800,2,0,"Sep 2018",620400
"Neighborhood 1",1524,1,1,"Sep 2018",364306
"Neighborhood 1",1562,1,0,"Sep 2018",255822
"Neighborhood 2",2157,3,0,"Sep 2018",421623
"Neighborhood 2",2190,2,0,"Sep 2018",647846
"Neighborhood 1",1562,1,0,"Sep 2018",661155
"Neighborhood 1",1213,1,0,"Sep 2018",743420
"Neighborhood 1",1382,1,0,"Sep 2018",563088
"Neighborhood 2",2147,2,0,"Sep 2018",679913
"Neighborhood 2",2276,2,0,"Sep 2018",541933
"Neighborhood 2",2479,2,1,"Sep 2018",642265
"Neighborhood 2",2673,2,0,"Sep 2018",733209
"Neighborhood 1",1637,1,0,"Sep 2018",567924
"Neighborhood 1",1447,1,0,"Sep 2018",592780
"Neighborhood 1",1538,1,0,"Sep 2018",396607
"Neighborhood 1",1356,2,0,"Sep 2018",701322
"Neighborhood 1",1478,1,0,"Sep 2018",535709
"Neighborhood 2",2222,2,0,"Sep 2018",532837
"Neighborhood 1",1603,1,0,"Sep 2018",580072
"Neighborhood 1",1396,3,0,"Sep 2018",511157
"Neighborhood 1",1443,1,0,"Sep 2018",631846
"Neighborhood 2",2595,3,0,"Sep 2018",829770
"Neighborhood 1",1371,1,0,"Sep 2018",546719
"Neighborhood 1",1780,1,0,"Sep 2018",682554
"Neighborhood 1",1583,1,0,"Sep 2018",519797
"Neighborhood 1",1309,1,0,"Sep 2018",581142
"Neighborhood 2",2077,3,0,"Sep 2018",659545
"Neighborhood 1",1340,1,0,"Sep 2018",705409
"Neighborhood 1",1532,1,0,"Sep 2018",572983
"Neighborhood 1",1626,1,0,"Sep 2018",557709
"Neighborhood 1",1275,1,0,"Sep 2018",550474
"Neighborhood 2",2032,2,0,"Sep 2018",873923
"Neighborhood 1",1367,1,0,"Sep 2018",551727
"Neighborhood 2",2153,2,0,"Sep 2018",691624
"Neighborhood 2",2622,3,1,"Sep 2018",646637
"Neighborhood 1",1442,1,0,"Sep 2018",480590
"Neighborhood 1",1302,1,0,"Sep 2018",391123
"Neighborhood 1",1309,1,0,"Sep 2018",502755
"Neighborhood 1",1898,1,0,"Sep 2018",474214
"Neighborhood 2",2204,2,0,"Sep 2018",510613
"Neighborhood 2",2187,1,0,"Sep 2018",665911
"Neighborhood 2",2096,2,0,"Sep 2018",692219
"Neighborhood 2",2255,3,0,"Sep 2018",508031
"Neighborhood 1",1373,1,0,"Sep 2018",614577
"Neighborhood 1",1901,3,0,"Sep 2018",514621
"Neighborhood 2",2131,2,0,"Sep 2018",644606
"Neighborhood 2",2213,2,1,"Sep 2018",793704
"Neighborhood 1",1250,2,0,"Sep 2018",333828
"Neighborhood 1",1530,2,0,"Sep 2018",584187
"Neighborhood 1",1462,1,0,"Sep 2018",363167
"Neighborhood 1",1775,2,0,"Sep 2018",393095
"Neighborhood 1",1554,1,0,"Sep 2018",616353
"Neighborhood 1",1544,1,0,"Sep 2018",569391
"Neighborhood 1",1555,1,0,"Sep 2018",476306
"Neighborhood 1",1414,1,0,"Sep 2018",697109
"Neighborhood 1",1600,1,0,"Sep 2018",658910
"Neighborhood 2",2302,3,0,"Sep 2018",641247
"Neighborhood 1",1874,1,0,"Sep 2018",644934
"Neighborhood 2",2223,2,0,"Sep 2018",600973
"Neighborhood 1",1329,1,0,"Sep 2018",758231
"Neighborhood 1",1333,1,0,"Sep 2018",465043
"Neighborhood 1",1464,1,0,"Sep 2018",509238
"Neighborhood 1",1594,1,1,"Sep 2018",535995
"Neighborhood 2",2470,2,1,"Sep 2018",675387
"Neighborhood 2",2154,4,0,"Sep 2018",706309
"Neighborhood 1",1343,1,0,"Sep 2019",555677
"Neighborhood 1",1389,1,0,"Sep 2019",389409
"Neighborhood 1",1641,1,0,"Sep 2019",399845
"Neighborhood 1",1538,1,0,"Sep 2019",474171
"Neighborhood 1",1828,1,0,"Sep 2019",742605
"Neighborhood 1",1465,1,0,"Sep 2019",394213
"Neighborhood 2",2008,2,0,"Sep 2019",777728
"Neighborhood 1",1428,1,0,"Sep 2019",459427
"Neighborhood 1",1932,2,0,"Sep 2019",547733
"Neighborhood 1",1474,1,0,"Sep 2019",437943
"Neighborhood 2",2257,3,0,"Sep 2019",448634
"Neighborhood 2",2585,2,0,"Sep 2019",679616
"Neighborhood 1",1237,1,0,"Sep 2019",628418
"Neighborhood 1",1632,1,0,"Sep 2019",694969
"Neighborhood 2",2284,2,0,"Sep 2019",797078
"Neighborhood 2",2421,2,0,"Sep 2019",773491
"Neighborhood 1",1518,2,0,"Sep 2019",620477
"Neighborhood 1",1590,1,0,"Sep 2019",503221
"Neighborhood 1",1609,1,0,"Sep 2019",276048
"Neighborhood 2",2444,4,0,"Sep 2019",648778
"Neighborhood 1",1824,1,0,"Sep 2019",498289
"Neighborhood 2",2209,1,0,"Sep 2019",797938
"Neighborhood 1",1764,1,0,"Sep 2019",626629
"Neighborhood 2",2257,3,1,"Sep 2019",581653
"Neighborhood 1",1480,2,0,"Sep 2019",561386
"Neighborhood 1",1577,1,0,"Sep 2019",377435
"Neighborhood 2",2163,2,0,"Sep 2019",694670
"Neighborhood 2",2153,3,1,"Sep 2019",862830
"Neighborhood 1",1655,1,1,"Sep 2019",444077
"Neighborhood 1",1581,1,0,"Sep 2019",588067
"Neighborhood 1",1495,1,0,"Sep 2019",440265
"Neighborhood 2",2307,3,0,"Sep 2019",619173
"Neighborhood 1",1768,1,0,"Sep 2019",572521
"Neighborhood 2",2346,2,0,"Sep 2019",799291
"Neighborhood 2",2110,2,0,"Sep 2019",847342
"Neighborhood 2",2255,2,0,"Sep 2019",711175
"Neighborhood 1",1649,1,0,"Sep 2019",493861
"Neighborhood 2",2352,2,0,"Sep 2019",643410
"Neighborhood 2",2056,1,1,"Sep 2019",624254
"Neighborhood 1",1411,1,0,"Sep 2019",471908
"Neighborhood 1",1353,1,0,"Sep 2019",527881
"Neighborhood 2",2137,2,1,"Sep 2019",551979
"Neighborhood 2",2428,3,0,"Sep 2019",687566
"Neighborhood 2",2301,2,0,"Sep 2019",636735
"Neighborhood 2",2313,2,0,"Sep 2019",817370
"Neighborhood 1",1330,1,0,"Sep 2019",542632
"Neighborhood 2",2407,2,0,"Sep 2019",784369
"Neighborhood 2",2177,2,0,"Sep 2019",654898
"Neighborhood 1",1232,1,0,"Sep 2019",475191
"Neighborhood 1",1632,1,0,"Sep 2019",390087
"Neighborhood 1",1429,1,0,"Sep 2019",662900
"Neighborhood 1",1510,1,0,"Sep 2019",645394
"Neighborhood 1",1283,1,0,"Sep 2019",427984
"Neighborhood 1",1507,1,0,"Sep 2019",703311
"Neighborhood 1",1718,1,1,"Sep 2019",533359
"Neighborhood 1",1399,1,0,"Sep 2019",581478
"Neighborhood 1",1242,1,0,"Sep 2019",487872
"Neighborhood 1",1368,1,0,"Sep 2019",528125
"Neighborhood 1",1522,1,0,"Sep 2019",621817
"Neighborhood 1",1838,1,0,"Sep 2019",675748
"Neighborhood 1",1788,1,0,"Sep 2019",317499
"Neighborhood 2",2035,2,1,"Sep 2019",652063
"Neighborhood 2",2588,3,0,"Sep 2019",707962
"Neighborhood 2",2260,3,0,"Sep 2019",828145
"Neighborhood 1",1542,1,0,"Sep 2019",695580
"Neighborhood 1",1393,2,0,"Sep 2019",491672
"Neighborhood 1",1550,1,0,"Sep 2019",658017
"Neighborhood 1",1306,1,0,"Sep 2019",605714
"Neighborhood 1",1510,1,0,"Sep 2019",462876
"Neighborhood 2",2181,2,1,"Sep 2019",686373
"Neighborhood 1",1755,1,0,"Sep 2019",378558
"Neighborhood 1",1406,2,0,"Sep 2019",553798
"Neighborhood 1",1393,1,0,"Sep 2019",432283
"Neighborhood 2",2597,4,0,"Sep 2019",822910
"Neighborhood 2",2291,3,0,"Sep 2019",653936
"Neighborhood 2",2358,2,0,"Sep 2019",801999
"Neighborhood 2",2255,2,0,"Sep 2019",655803
"Neighborhood 2",2016,2,0,"Sep 2019",894408
"Neighborhood 2",2079,2,0,"Sep 2019",585857
"Neighborhood 1",1666,2,0,"Sep 2019",516345
"Neighborhood 1",1571,1,0,"Sep 2019",463483
"Neighborhood 1",1590,1,0,"Sep 2019",620612
"Neighborhood 2",2367,2,0,"Sep 2019",543312
"Neighborhood 2",2211,2,1,"Sep 2019",679078
"Neighborhood 1",1676,1,0,"Sep 2019",478424
"Neighborhood 1",1478,1,0,"Sep 2019",686659
"Neighborhood 2",2193,2,0,"Sep 2019",648821
"Neighborhood 1",1647,1,0,"Sep 2019",470031
"Neighborhood 1",1206,1,0,"Sep 2019",562775
"Neighborhood 2",2301,3,0,"Sep 2019",646546
"Neighborhood 2",2299,3,0,"Sep 2019",642323
"Neighborhood 1",1575,1,0,"Sep 2019",596709
"Neighborhood 1",1633,1,0,"Sep 2019",462618
"Neighborhood 1",1489,1,0,"Sep 2019",381158
"Neighborhood 2",2257,2,0,"Sep 2019",874003
"Neighborhood 1",1534,1,0,"Sep 2019",478614
"Neighborhood 1",1740,1,0,"Sep 2019",542934
"Neighborhood 1",1666,2,0,"Sep 2019",582180
"Neighborhood 1",1760,1,0,"Sep 2019",459604
"Neighborhood 2",2109,2,0,"Sep 2019",823399
"Neighborhood 1",1244,1,0,"Sep 2019",487555
"Neighborhood 1",1313,1,0,"Sep 2019",491074
"Neighborhood 1",1573,1,1,"Sep 2019",659870
"Neighborhood 1",1498,2,0,"Sep 2019",431631
"Neighborhood 1",1382,1,0,"Sep 2019",712758
"Neighborhood 2",2254,2,0,"Sep 2019",613641
"Neighborhood 2",2161,2,0,"Sep 2019",675066
"Neighborhood 2",2375,2,0,"Sep 2019",844736
"Neighborhood 1",1685,1,0,"Sep 2019",731677
"Neighborhood 1",1481,1,0,"Sep 2019",549387
"Neighborhood 2",2468,2,0,"Sep 2019",640309
"Neighborhood 2",2673,2,0,"Sep 2019",618766
"Neighborhood 1",1696,1,0,"Sep 2019",385318
"Neighborhood 1",1320,1,0,"Sep 2019",641171
"Neighborhood 2",2301,2,0,"Sep 2019",891119
"Neighborhood 1",1547,1,0,"Sep 2019",405647
"Neighborhood 2",2013,2,0,"Sep 2019",795516
"Neighborhood 2",2085,2,0,"Sep 2019",775041
"Neighborhood 1",1358,1,1,"Sep 2019",636164
"Neighborhood 2",2364,2,0,"Sep 2019",723552
"Neighborhood 1",1239,1,0,"Sep 2019",737486
"Neighborhood 1",1665,1,0,"Sep 2019",580474
"Neighborhood 1",1616,1,0,"Sep 2019",596577
"Neighborhood 1",1229,1,0,"Sep 2019",367970
"Neighborhood 1",1564,1,0,"Sep 2019",464970
"Neighborhood 1",1447,2,0,"Sep 2019",616255
"Neighborhood 2",2283,2,0,"Sep 2019",698124
"Neighborhood 2",2045,3,0,"Sep 2019",372631
"Neighborhood 1",1263,1,0,"Sep 2019",488065
"Neighborhood 1",1537,1,0,"Sep 2019",500287
"Neighborhood 1",1601,1,0,"Sep 2019",404369
"Neighborhood 2",2316,2,1,"Sep 2019",926450
"Neighborhood 2",2737,2,0,"Sep 2019",602131
"Neighborhood 1",1511,1,0,"Sep 2019",643005
"Neighborhood 1",1776,1,0,"Sep 2019",367577
"Neighborhood 1",1678,2,0,"Sep 2019",564456
"Neighborhood 1",1205,1,0,"Sep 2019",352319
"Neighborhood 1",1902,1,0,"Sep 2019",292738
"Neighborhood 1",1681,1,0,"Sep 2019",538521
"Neighborhood 2",2162,2,0,"Sep 2019",699957
"Neighborhood 2",2354,2,0,"Sep 2019",602942
"Neighborhood 1",1626,1,0,"Sep 2019",512499
"Neighborhood 1",1756,1,0,"Sep 2019",435407
"Neighborhood 2",2240,2,1,"Sep 2019",662557
"Neighborhood 1",1221,2,0,"Sep 2019",277460
"Neighborhood 2",2084,1,0,"Sep 2019",811946
"Neighborhood 2",2608,2,0,"Sep 2019",706517
"Neighborhood 1",1516,1,0,"Sep 2019",635648
"Neighborhood 1",1654,1,0,"Sep 2019",562499
"Neighborhood 1",1531,1,1,"Sep 2019",601645
"Neighborhood 1",1398,1,0,"Sep 2019",471705
"Neighborhood 2",2014,3,0,"Sep 2019",710365
"Neighborhood 1",1552,2,1,"Sep 2019",694217
"Neighborhood 1",1740,1,0,"Sep 2019",661246
"Neighborhood 2",2092,2,0,"Sep 2019",627238
"Neighborhood 2",2077,3,0,"Sep 2019",699624
"Neighborhood 2",2053,2,0,"Sep 2019",968018
"Neighborhood 2",2006,2,0,"Sep 2019",613192
"Neighborhood 1",1587,1,0,"Sep 2019",562055
"Neighborhood 2",2340,2,1,"Sep 2019",775648
"Neighborhood 2",2209,2,0,"Sep 2019",756155
"Neighborhood 1",1565,2,0,"Sep 2019",569946
"Neighborhood 1",1722,3,0,"Sep 2019",493860
"Neighborhood 1",1978,1,0,"Sep 2019",640244
"Neighborhood 1",1648,1,0,"Sep 2019",650184
"Neighborhood 1",1320,1,0,"Sep 2019",451334
"Neighborhood 1",1652,1,0,"Sep 2019",562496
"Neighborhood 2",2560,2,0,"Sep 2019",681352
"Neighborhood 2",2148,2,0,"Sep 2019",759212
"Neighborhood 2",2184,2,0,"Sep 2019",752275
"Neighborhood 1",1761,1,0,"Sep 2019",529589
"Neighborhood 1",1589,1,0,"Sep 2019",525225
"Neighborhood 1",1330,1,0,"Sep 2019",646672
"Neighborhood 2",2225,2,0,"Sep 2019",857898
"Neighborhood 2",2441,2,0,"Sep 2019",674665
"Neighborhood 1",1290,1,0,"Sep 2019",582350
"Neighborhood 2",2268,2,0,"Sep 2019",821983
"Neighborhood 2",2297,3,0,"Sep 2019",630905
"Neighborhood 1",1501,1,0,"Sep 2019",515723
"Neighborhood 2",2710,2,1,"Sep 2019",704370
"Neighborhood 1",1216,1,0,"Sep 2019",511319
"Neighborhood 2",2345,3,0,"Sep 2019",835264
"Neighborhood 2",2373,2,0,"Sep 2019",739455
"Neighborhood 2",2140,3,0,"Sep 2019",842365
"Neighborhood 1",1599,1,1,"Sep 2019",669613
"Neighborhood 1",1693,2,0,"Sep 2019",703296
"Neighborhood 1",1603,1,0,"Sep 2019",593513
"Neighborhood 1",1278,1,0,"Sep 2019",727181
"Neighborhood 1",1442,2,0,"Sep 2019",583743
"Neighborhood 2",2266,2,0,"Sep 2019",800458
"Neighborhood 2",2459,3,1,"Sep 2019",983424
"Neighborhood 1",1885,1,0,"Sep 2019",592041
"Neighborhood 1",1415,1,0,"Sep 2019",730300
"Neighborhood 2",2356,2,0,"Sep 2019",755992
"Neighborhood 2",2407,2,0,"Sep 2019",721484
"Neighborhood 1",1460,1,0,"Sep 2019",443690
"Neighborhood 1",1716,2,1,"Sep 2019",787549
"Neighborhood 1",1384,1,0,"Sep 2019",593601
"Neighborhood 1",1458,1,0,"Sep 2019",543129
"Neighborhood 2",2056,2,0,"Sep 2019",736807
"Neighborhood 1",1418,1,0,"Sep 2019",569941
"Neighborhood 2",2397,2,0,"Sep 2019",766260
"Neighborhood 2",2325,2,0,"Sep 2019",542980
"Neighborhood 2",2221,2,0,"Sep 2019",634807
"Neighborhood 1",1579,3,0,"Sep 2019",537008
"Neighborhood 2",2482,3,0,"Sep 2019",729700
"Neighborhood 2",2286,2,0,"Sep 2019",794330
"Neighborhood 2",2096,2,0,"Sep 2019",756881
"Neighborhood 1",1233,1,0,"Sep 2019",427858
"Neighborhood 1",1962,1,0,"Sep 2019",343236
"Neighborhood 1",1430,1,0,"Sep 2019",483979
"Neighborhood 2",2303,3,1,"Sep 2019",523957
"Neighborhood 1",1436,1,0,"Sep 2019",485150
"Neighborhood 1",1414,1,0,"Sep 2019",708232
"Neighborhood 1",1454,1,0,"Sep 2019",565530
"Neighborhood 2",2110,2,0,"Sep 2019",728869
"Neighborhood 2",2248,2,0,"Sep 2019",584299
"Neighborhood 2",2114,2,0,"Sep 2019",867680
"Neighborhood 1",1489,1,0,"Sep 2019",342710
"Neighborhood 1",1426,1,0,"Sep 2019",492969
"Neighborhood 1",1595,1,0,"Sep 2019",363423
"Neighborhood 1",1488,1,0,"Sep 2019",582199
"Neighborhood 2",2295,2,0,"Sep 2019",650680
"Neighborhood 2",2141,2,0,"Sep 2019",989558
"Neighborhood 1",1300,1,0,"Sep 2019",368040
"Neighborhood 2",2330,2,0,"Sep 2019",634149
"Neighborhood 1",1396,1,0,"Sep 2019",690797
"Neighborhood 1",1942,1,0,"Sep 2019",563542
"Neighborhood 1",1565,1,0,"Sep 2019",423020
"Neighborhood 1",1245,1,0,"Sep 2019",436024
"Neighborhood 1",1916,2,0,"Sep 2019",521251
"Neighborhood 1",1610,2,0,"Sep 2019",626517
"Neighborhood 2",2408,4,0,"Sep 2019",750509
"Neighborhood 2",2240,2,1,"Sep 2019",641329
"Neighborhood 1",1902,1,0,"Sep 2019",659467
"Neighborhood 1",1442,1,0,"Sep 2019",492708
"Neighborhood 1",1596,2,0,"Sep 2019",625116
"Neighborhood 2",2080,2,0,"Sep 2019",886143
"Neighborhood 2",2293,2,0,"Sep 2019",597918
"Neighborhood 2",2346,1,0,"Sep 2019",472938
"Neighborhood 1",1224,1,0,"Sep 2019",593146
"Neighborhood 2",2282,4,1,"Sep 2019",570336
"Neighborhood 2",2196,2,0,"Sep 2019",623098
"Neighborhood 2",2539,2,0,"Sep 2019",674246
"Neighborhood 1",1685,1,0,"Sep 2019",473891
"Neighborhood 2",2202,2,1,"Sep 2019",909600
"Neighborhood 2",2299,3,0,"Sep 2019",867541
"Neighborhood 1",1336,1,0,"Sep 2019",541268
"Neighborhood 1",1370,1,0,"Sep 2019",563929
"Neighborhood 1",1798,1,0,"Sep 2019",426252
"Neighborhood 1",1312,1,0,"Sep 2019",421141
"Neighborhood 2",2233,2,0,"Sep 2019",635941
"Neighborhood 1",1265,1,0,"Sep 2019",759484
"Neighborhood 1",1659,1,0,"Sep 2019",255712
"Neighborhood 2",2153,2,0,"Sep 2019",641021
"Neighborhood 2",2289,2,1,"Sep 2019",774725
"Neighborhood 1",1341,1,0,"Sep 2019",662721
"Neighborhood 1",1698,2,1,"Sep 2019",715085
"Neighborhood 2",2207,2,0,"Sep 2019",655341
"Neighborhood 2",2202,2,0,"Sep 2019",801127
"Neighborhood 1",1921,1,0,"Sep 2019",613876
"Neighborhood 2",2431,2,1,"Sep 2019",613044
"Neighborhood 1",1865,1,0,"Sep 2019",708092
"Neighborhood 2",2441,2,0,"Sep 2019",512322
