"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 2",2028,3,0,"Sep 2018",685988
"Neighborhood 1",1724,1,0,"Sep 2018",496494
"Neighborhood 1",1810,1,0,"Sep 2018",488978
"Neighborhood 1",1862,1,0,"Sep 2018",374215
"Neighborhood 1",1933,1,0,"Sep 2018",629813
"Neighborhood 1",1652,1,0,"Sep 2018",394378
"Neighborhood 1",1561,1,0,"Sep 2018",465133
"Neighborhood 1",1939,1,0,"Sep 2018",364680
"Neighborhood 2",2841,2,1,"Sep 2018",747300
"Neighborhood 1",1686,1,0,"Sep 2018",438312
"Neighborhood 1",1279,1,0,"Sep 2018",553547
"Neighborhood 1",1678,1,0,"Sep 2018",525300
"Neighborhood 1",1657,1,0,"Sep 2018",438047
"Neighborhood 1",1723,1,0,"Sep 2018",713843
"Neighborhood 1",2143,1,0,"Sep 2018",572484
"Neighborhood 1",1605,2,0,"Sep 2018",447244
"Neighborhood 2",2356,3,0,"Sep 2018",643245
"Neighborhood 1",1532,1,0,"Sep 2018",556174
"Neighborhood 2",2220,3,0,"Sep 2018",432564
"Neighborhood 2",2333,2,0,"Sep 2018",403202
"Neighborhood 1",1678,1,0,"Sep 2018",318038
"Neighborhood 1",1996,1,1,"Sep 2018",475561
"Neighborhood 1",1706,2,0,"Sep 2018",245923
"Neighborhood 1",1743,1,0,"Sep 2018",440378
"Neighborhood 1",1619,1,0,"Sep 2018",318601
"Neighborhood 1",1540,1,0,"Sep 2018",560423
"Neighborhood 2",2191,2,0,"Sep 2018",642879
"Neighborhood 2",2332,2,0,"Sep 2018",774668
"Neighborhood 1",1477,1,0,"Sep 2018",613941
"Neighborhood 2",2155,2,0,"Sep 2018",580201
"Neighborhood 2",2492,2,0,"Sep 2018",661125
"Neighborhood 2",2184,2,0,"Sep 2018",696489
"Neighborhood 1",1698,1,0,"Sep 2018",362659
"Neighborhood 1",1575,1,0,"Sep 2018",565208
"Neighborhood 2",2423,2,0,"Sep 2018",434582
"Neighborhood 2",2428,3,0,"Sep 2018",490601
"Neighborhood 1",1508,1,0,"Sep 2018",343184
"Neighborhood 1",1659,1,1,"Sep 2018",494981
"Neighborhood 1",1582,1,0,"Sep 2018",481418
"Neighborhood 2",2373,2,0,"Sep 2018",470400
"Neighborhood 2",2562,2,0,"Sep 2018",805223
"Neighborhood 1",1363,1,0,"Sep 2018",492556
"Neighborhood 1",1578,1,0,"Sep 2018",510883
"Neighborhood 1",1624,1,0,"Sep 2018",644490
"Neighborhood 1",1586,3,1,"Sep 2018",683963
"Neighborhood 1",2015,1,0,"Sep 2018",526246
"Neighborhood 1",1923,1,0,"Sep 2018",465041
"Neighborhood 2",2515,3,0,"Sep 2018",655513
"Neighborhood 2",2596,2,0,"Sep 2018",461712
"Neighborhood 1",1979,1,0,"Sep 2018",506993
"Neighborhood 1",1747,1,0,"Sep 2018",436051
"Neighborhood 1",1681,1,0,"Sep 2018",573678
"Neighborhood 2",2506,2,1,"Sep 2018",771531
"Neighborhood 2",2537,2,1,"Sep 2018",610847
"Neighborhood 2",2722,2,1,"Sep 2018",705427
"Neighborhood 1",1456,1,0,"Sep 2018",525788
"Neighborhood 1",1721,1,0,"Sep 2018",491786
"Neighborhood 2",2070,2,0,"Sep 2018",463270
"Neighborhood 1",1869,1,0,"Sep 2018",621297
"Neighborhood 1",1688,1,0,"Sep 2018",413123
"Neighborhood 1",1800,2,0,"Sep 2018",694215
"Neighborhood 1",1818,2,0,"Sep 2018",469371
"Neighborhood 1",1353,1,0,"Sep 2018",381430
"Neighborhood 1",1923,1,0,"Sep 2018",666801
"Neighborhood 2",2364,2,0,"Sep 2018",457529
"Neighborhood 1",1745,2,0,"Sep 2018",334020
"Neighborhood 1",1812,2,0,"Sep 2018",350663
"Neighborhood 2",2241,3,0,"Sep 2018",559196
"Neighborhood 1",2057,1,0,"Sep 2018",453489
"Neighborhood 2",2179,2,1,"Sep 2018",749274
"Neighborhood 2",2495,2,1,"Sep 2018",578907
"Neighborhood 1",1720,1,0,"Sep 2018",502365
"Neighborhood 1",1801,2,0,"Sep 2018",309846
"Neighborhood 2",2175,2,0,"Sep 2018",640331
"Neighborhood 1",1903,1,0,"Sep 2018",366651
"Neighborhood 2",2394,3,0,"Sep 2018",470455
"Neighborhood 2",2680,2,0,"Sep 2018",472924
"Neighborhood 2",2169,2,1,"Sep 2018",563260
"Neighborhood 2",2435,2,0,"Sep 2018",586355
"Neighborhood 2",2532,3,1,"Sep 2018",596901
"Neighborhood 2",2232,2,0,"Sep 2018",876524
"Neighborhood 1",1894,1,0,"Sep 2018",556830
"Neighborhood 2",2414,2,0,"Sep 2018",465780
"Neighborhood 1",1774,1,0,"Sep 2018",514523
"Neighborhood 1",1693,1,0,"Sep 2018",403931
"Neighborhood 2",2586,4,1,"Sep 2018",650436
"Neighborhood 1",1933,3,0,"Sep 2018",478843
"Neighborhood 1",1453,1,0,"Sep 2018",587550
"Neighborhood 1",1873,1,1,"Sep 2018",353652
"Neighborhood 1",2171,1,0,"Sep 2018",456573
"Neighborhood 1",1984,3,0,"Sep 2018",582849
"Neighborhood 1",1946,1,0,"Sep 2018",256587
"Neighborhood 1",1864,1,0,"Sep 2018",346320
"Neighborhood 1",1535,1,0,"Sep 2018",370026
"Neighborhood 2",2216,2,0,"Sep 2018",521952
"Neighborhood 2",2405,2,0,"Sep 2018",562248
"Neighborhood 1",1715,1,0,"Sep 2018",399540
"Neighborhood 2",2690,2,0,"Sep 2018",700623
"Neighborhood 2",2238,2,1,"Sep 2018",612040
"Neighborhood 1",2036,1,0,"Sep 2018",690718
"Neighborhood 1",1747,1,0,"Sep 2018",466720
"Neighborhood 1",1679,1,0,"Sep 2018",546563
"Neighborhood 1",1707,1,0,"Sep 2018",231281
"Neighborhood 1",1496,1,0,"Sep 2018",515801
"Neighborhood 1",1491,1,0,"Sep 2018",520452
"Neighborhood 1",1908,1,0,"Sep 2018",639924
"Neighborhood 2",2382,2,0,"Sep 2018",375292
"Neighborhood 1",1629,1,0,"Sep 2018",668029
"Neighborhood 2",2193,3,0,"Sep 2018",503016
"Neighborhood 1",1663,3,0,"Sep 2018",676938
"Neighborhood 2",2420,2,0,"Sep 2018",497805
"Neighborhood 1",1732,1,0,"Sep 2018",580860
"Neighborhood 2",2391,2,0,"Sep 2018",685436
"Neighborhood 2",2336,3,0,"Sep 2018",554893
"Neighborhood 2",2289,3,0,"Sep 2018",503460
"Neighborhood 1",1854,1,0,"Sep 2018",463762
"Neighborhood 1",2136,1,0,"Sep 2018",571229
"Neighborhood 1",1803,1,0,"Sep 2018",390941
"Neighborhood 1",1504,1,0,"Sep 2018",455455
"Neighborhood 1",1571,1,0,"Sep 2018",552560
"Neighborhood 2",2531,4,0,"Sep 2018",754676
"Neighborhood 1",2023,1,0,"Sep 2018",541363
"Neighborhood 1",1507,1,0,"Sep 2018",543402
"Neighborhood 2",2632,3,0,"Sep 2018",639847
"Neighborhood 2",2224,2,0,"Sep 2018",652981
"Neighborhood 2",2401,3,1,"Sep 2018",552601
"Neighborhood 1",1558,1,0,"Sep 2018",595204
"Neighborhood 2",2188,2,1,"Sep 2018",582821
"Neighborhood 2",2327,3,0,"Sep 2018",545306
"Neighborhood 1",1611,1,1,"Sep 2018",537053
"Neighborhood 1",1755,1,0,"Sep 2018",513499
"Neighborhood 1",1597,1,0,"Sep 2018",273628
"Neighborhood 2",2390,4,0,"Sep 2018",669109
"Neighborhood 1",1867,1,1,"Sep 2018",614011
"Neighborhood 1",1816,1,0,"Sep 2018",511254
"Neighborhood 2",2503,2,0,"Sep 2018",675006
"Neighborhood 1",1904,1,0,"Sep 2018",587418
"Neighborhood 2",2553,2,0,"Sep 2018",532136
"Neighborhood 2",2391,2,0,"Sep 2018",824844
"Neighborhood 1",1809,1,0,"Sep 2018",674502
"Neighborhood 1",1590,1,0,"Sep 2018",491810
"Neighborhood 1",2050,1,0,"Sep 2018",462439
"Neighborhood 2",2159,2,1,"Sep 2018",578720
"Neighborhood 1",1627,2,0,"Sep 2018",743488
"Neighborhood 1",1635,2,0,"Sep 2018",471688
"Neighborhood 2",2871,2,0,"Sep 2018",689174
"Neighborhood 1",1434,1,0,"Sep 2018",475078
"Neighborhood 1",1738,1,0,"Sep 2018",498829
"Neighborhood 2",2582,2,0,"Sep 2018",713511
"Neighborhood 1",2015,2,0,"Sep 2018",425497
"Neighborhood 1",1655,1,0,"Sep 2018",505643
"Neighborhood 1",1786,1,0,"Sep 2018",500631
"Neighborhood 2",2646,2,0,"Sep 2018",586987
"Neighborhood 1",1738,1,1,"Sep 2018",661363
"Neighborhood 2",2236,2,0,"Sep 2018",479957
"Neighborhood 1",1642,2,1,"Sep 2018",432752
"Neighborhood 2",2568,3,0,"Sep 2018",684917
"Neighborhood 1",1798,1,0,"Sep 2018",659647
"Neighborhood 2",2079,2,0,"Sep 2018",339812
"Neighborhood 2",2571,2,0,"Sep 2018",636869
"Neighborhood 1",1551,1,0,"Sep 2018",335809
"Neighborhood 2",2698,2,0,"Sep 2018",652985
"Neighborhood 1",1479,3,0,"Sep 2018",624413
"Neighborhood 1",1667,1,0,"Sep 2018",322291
"Neighborhood 2",2192,2,0,"Sep 2018",766569
"Neighborhood 2",2430,3,1,"Sep 2018",754692
"Neighborhood 1",1552,1,0,"Sep 2018",497492
"Neighborhood 1",1393,1,0,"Sep 2018",460466
"Neighborhood 1",1733,1,0,"Sep 2018",648698
"Neighborhood 2",2380,2,0,"Sep 2018",626429
"Neighborhood 2",2479,2,1,"Sep 2018",551853
"Neighborhood 1",1868,1,0,"Sep 2018",405888
"Neighborhood 1",1593,1,0,"Sep 2018",493733
"Neighborhood 1",1727,3,0,"Sep 2018",487577
"Neighborhood 1",1595,1,0,"Sep 2018",468410
"Neighborhood 2",2266,4,0,"Sep 2018",433177
"Neighborhood 1",1681,1,0,"Sep 2018",529287
"Neighborhood 1",1458,3,0,"Sep 2018",557858
"Neighborhood 1",1715,1,1,"Sep 2018",764747
"Neighborhood 2",2378,2,0,"Sep 2018",790718
"Neighborhood 1",1377,1,0,"Sep 2018",427906
"Neighborhood 2",2267,2,0,"Sep 2018",711835
"Neighborhood 2",2365,2,0,"Sep 2018",518302
"Neighborhood 2",2378,3,0,"Sep 2018",470834
"Neighborhood 1",1751,1,0,"Sep 2018",442397
"Neighborhood 1",1558,1,0,"Sep 2018",533900
"Neighborhood 2",2087,3,0,"Sep 2018",413135
"Neighborhood 1",1663,1,0,"Sep 2018",574243
"Neighborhood 1",1956,1,0,"Sep 2018",514028
"Neighborhood 1",1502,1,0,"Sep 2018",377682
"Neighborhood 1",1899,1,0,"Sep 2018",566417
"Neighborhood 1",1652,1,0,"Sep 2018",559203
"Neighborhood 1",1566,1,0,"Sep 2018",626808
"Neighborhood 2",2603,1,0,"Sep 2018",348201
"Neighborhood 1",1215,2,0,"Sep 2018",447458
"Neighborhood 1",1497,1,0,"Sep 2018",565402
"Neighborhood 1",1746,1,0,"Sep 2018",353572
"Neighborhood 2",2003,2,0,"Sep 2018",628707
"Neighborhood 1",1773,1,0,"Sep 2018",515878
"Neighborhood 1",1739,2,0,"Sep 2018",504100
"Neighborhood 1",1592,1,0,"Sep 2018",497656
"Neighborhood 1",1938,3,0,"Sep 2018",270296
"Neighborhood 1",1803,1,0,"Sep 2018",608856
"Neighborhood 2",2582,2,0,"Sep 2018",519162
"Neighborhood 2",2490,2,0,"Sep 2018",751022
"Neighborhood 2",2652,2,0,"Sep 2018",647206
"Neighborhood 2",2332,3,0,"Sep 2018",566481
"Neighborhood 2",2350,1,0,"Sep 2018",712204
"Neighborhood 1",1837,1,0,"Sep 2018",453272
"Neighborhood 1",1681,2,0,"Sep 2018",501916
"Neighborhood 1",1581,1,0,"Sep 2018",458924
"Neighborhood 1",1680,2,0,"Sep 2018",467112
"Neighborhood 1",1390,1,0,"Sep 2018",444476
"Neighborhood 1",1605,1,0,"Sep 2018",413202
"Neighborhood 1",1579,1,0,"Sep 2018",508554
"Neighborhood 2",2677,2,0,"Sep 2018",788395
"Neighborhood 2",2181,3,0,"Sep 2018",610914
"Neighborhood 2",2779,2,0,"Sep 2018",608736
"Neighborhood 1",1815,1,0,"Sep 2018",625158
"Neighborhood 2",2398,2,0,"Sep 2018",499312
"Neighborhood 2",2784,2,1,"Sep 2018",641818
"Neighborhood 1",1826,1,0,"Sep 2018",556881
"Neighborhood 2",2444,2,0,"Sep 2018",573558
"Neighborhood 2",2702,3,0,"Sep 2018",593150
"Neighborhood 1",1748,1,0,"Sep 2018",466381
"Neighborhood 1",1725,1,0,"Sep 2018",476588
"Neighborhood 2",2429,2,0,"Sep 2018",701829
"Neighborhood 1",1691,1,0,"Sep 2018",496403
"Neighborhood 1",1555,3,0,"Sep 2018",513738
"Neighborhood 1",1548,1,0,"Sep 2018",600388
"Neighborhood 1",1598,1,0,"Sep 2018",668508
"Neighborhood 2",2442,3,1,"Sep 2018",474997
"Neighborhood 1",1695,1,0,"Sep 2018",576021
"Neighborhood 1",1569,1,0,"Sep 2018",418935
"Neighborhood 1",1745,1,0,"Sep 2018",422950
"Neighborhood 1",1773,1,0,"Sep 2019",379501
"Neighborhood 1",1544,1,0,"Sep 2019",675633
"Neighborhood 2",2179,2,0,"Sep 2019",600079
"Neighborhood 1",1829,1,0,"Sep 2019",628300
"Neighborhood 1",2170,1,0,"Sep 2019",363944
"Neighborhood 1",1360,1,1,"Sep 2019",446262
"Neighborhood 2",2084,2,0,"Sep 2019",602028
"Neighborhood 1",1705,1,0,"Sep 2019",522401
"Neighborhood 2",2617,2,0,"Sep 2019",811048
"Neighborhood 1",1737,1,1,"Sep 2019",249723
"Neighborhood 2",2958,2,0,"Sep 2019",600563
"Neighborhood 2",2271,2,0,"Sep 2019",773262
"Neighborhood 2",2613,2,0,"Sep 2019",543084
"Neighborhood 1",1826,1,0,"Sep 2019",496661
"Neighborhood 2",2577,2,0,"Sep 2019",474184
"Neighborhood 2",2461,3,0,"Sep 2019",781733
"Neighborhood 2",2143,2,0,"Sep 2019",648920
"Neighborhood 1",1761,1,0,"Sep 2019",641904
"Neighborhood 2",2432,4,0,"Sep 2019",621545
"Neighborhood 2",2190,3,0,"Sep 2019",684400
"Neighborhood 2",2393,2,0,"Sep 2019",588719
"Neighborhood 2",2324,3,0,"Sep 2019",642529
"Neighborhood 1",1662,2,0,"Sep 2019",400230
"Neighborhood 2",2139,1,0,"Sep 2019",622752
"Neighborhood 1",1569,1,0,"Sep 2019",344162
"Neighborhood 1",1856,1,0,"Sep 2019",491736
"Neighborhood 1",1944,1,0,"Sep 2019",313650
"Neighborhood 1",1944,1,0,"Sep 2019",590752
"Neighborhood 1",1854,1,0,"Sep 2019",601294
"Neighborhood 1",1562,1,0,"Sep 2019",275208
"Neighborhood 1",1438,1,0,"Sep 2019",436204
"Neighborhood 2",2501,2,0,"Sep 2019",852746
"Neighborhood 1",1720,1,0,"Sep 2019",433607
"Neighborhood 2",2409,2,0,"Sep 2019",543561
"Neighborhood 2",2343,4,0,"Sep 2019",617133
"Neighborhood 1",1504,3,0,"Sep 2019",366464
"Neighborhood 1",1889,2,0,"Sep 2019",216571
"Neighborhood 2",2603,2,0,"Sep 2019",586986
"Neighborhood 2",2189,2,0,"Sep 2019",826934
"Neighborhood 1",1552,1,0,"Sep 2019",555233
"Neighborhood 2",2271,3,1,"Sep 2019",567561
"Neighborhood 2",2275,2,0,"Sep 2019",628257
"Neighborhood 1",1895,2,0,"Sep 2019",682894
"Neighborhood 1",1758,1,0,"Sep 2019",523926
"Neighborhood 1",1529,1,0,"Sep 2019",571035
"Neighborhood 1",2154,2,0,"Sep 2019",383853
"Neighborhood 1",1681,1,0,"Sep 2019",390177
"Neighborhood 1",1593,1,0,"Sep 2019",677401
"Neighborhood 1",1863,1,0,"Sep 2019",622846
"Neighborhood 2",2301,3,0,"Sep 2019",597331
"Neighborhood 1",1697,1,0,"Sep 2019",467838
"Neighborhood 1",1641,1,0,"Sep 2019",586681
"Neighborhood 1",1934,1,0,"Sep 2019",470458
"Neighborhood 1",2064,1,0,"Sep 2019",447592
"Neighborhood 1",1672,1,0,"Sep 2019",493056
"Neighborhood 1",1819,1,0,"Sep 2019",433598
"Neighborhood 2",2235,1,0,"Sep 2019",450228
"Neighborhood 1",1611,1,0,"Sep 2019",478928
"Neighborhood 2",2219,3,0,"Sep 2019",697254
"Neighborhood 2",2397,4,0,"Sep 2019",650798
"Neighborhood 2",2385,2,0,"Sep 2019",624438
"Neighborhood 1",1409,2,0,"Sep 2019",461787
"Neighborhood 1",1418,2,0,"Sep 2019",642906
"Neighborhood 2",2407,2,0,"Sep 2019",704959
"Neighborhood 1",1558,2,0,"Sep 2019",650981
"Neighborhood 2",2243,2,0,"Sep 2019",700972
"Neighborhood 1",2048,1,0,"Sep 2019",482823
"Neighborhood 1",1596,1,0,"Sep 2019",501734
"Neighborhood 2",2391,2,0,"Sep 2019",544500
"Neighborhood 1",1470,1,0,"Sep 2019",463041
"Neighborhood 2",2585,2,0,"Sep 2019",536401
"Neighborhood 1",1659,1,0,"Sep 2019",584237
"Neighborhood 2",2682,2,0,"Sep 2019",617607
"Neighborhood 1",1834,1,0,"Sep 2019",363326
"Neighborhood 1",1937,1,0,"Sep 2019",388172
"Neighborhood 1",1755,1,0,"Sep 2019",454361
"Neighborhood 1",1701,1,0,"Sep 2019",567751
"Neighborhood 1",1920,1,0,"Sep 2019",413306
"Neighborhood 2",2577,4,0,"Sep 2019",425870
"Neighborhood 1",1790,1,0,"Sep 2019",563652
"Neighborhood 2",2379,2,0,"Sep 2019",768421
"Neighborhood 1",1567,1,0,"Sep 2019",690584
"Neighborhood 1",1712,1,0,"Sep 2019",636832
"Neighborhood 1",1633,1,0,"Sep 2019",386215
"Neighborhood 1",1810,1,0,"Sep 2019",482619
"Neighborhood 1",1738,3,0,"Sep 2019",675013
"Neighborhood 1",1477,1,0,"Sep 2019",639017
"Neighborhood 2",2922,2,0,"Sep 2019",764099
"Neighborhood 2",2786,2,1,"Sep 2019",623561
"Neighborhood 1",1783,2,0,"Sep 2019",548785
"Neighborhood 1",1819,2,0,"Sep 2019",408765
"Neighborhood 1",1640,1,0,"Sep 2019",532460
"Neighborhood 2",2576,2,0,"Sep 2019",719335
"Neighborhood 1",1855,1,0,"Sep 2019",501204
"Neighborhood 1",1747,1,0,"Sep 2019",503129
"Neighborhood 1",1772,1,0,"Sep 2019",363181
"Neighborhood 2",2496,2,0,"Sep 2019",536433
"Neighborhood 1",2061,1,0,"Sep 2019",426033
"Neighborhood 1",1766,1,0,"Sep 2019",397359
"Neighborhood 1",1981,2,0,"Sep 2019",336182
"Neighborhood 2",2142,2,0,"Sep 2019",832954
"Neighborhood 1",1564,1,0,"Sep 2019",417083
"Neighborhood 2",2215,4,0,"Sep 2019",586274
"Neighborhood 1",1765,1,0,"Sep 2019",698894
"Neighborhood 1",1530,1,0,"Sep 2019",511690
"Neighborhood 2",2306,2,0,"Sep 2019",653618
"Neighborhood 1",1788,1,0,"Sep 2019",525716
"Neighborhood 2",2380,2,0,"Sep 2019",652642
"Neighborhood 1",1396,1,1,"Sep 2019",536543
"Neighborhood 1",1910,1,0,"Sep 2019",440184
"Neighborhood 2",2553,2,0,"Sep 2019",783671
"Neighborhood 1",1895,1,0,"Sep 2019",424276
"Neighborhood 1",1709,2,0,"Sep 2019",585963
"Neighborhood 1",2236,1,0,"Sep 2019",663844
"Neighborhood 2",2691,3,0,"Sep 2019",691591
"Neighborhood 1",1565,2,0,"Sep 2019",426839
"Neighborhood 1",1612,1,0,"Sep 2019",403871
"Neighborhood 1",1714,1,0,"Sep 2019",579673
"Neighborhood 1",1672,1,0,"Sep 2019",284006
"Neighborhood 1",1775,2,0,"Sep 2019",380936
"Neighborhood 1",2185,3,0,"Sep 2019",719116
"Neighborhood 1",1594,2,0,"Sep 2019",499973
"Neighborhood 1",1938,1,0,"Sep 2019",610717
"Neighborhood 1",1718,1,0,"Sep 2019",706213
"Neighborhood 1",1805,1,0,"Sep 2019",526570
"Neighborhood 1",1789,3,0,"Sep 2019",735695
"Neighborhood 2",2419,2,0,"Sep 2019",596284
"Neighborhood 2",2881,1,0,"Sep 2019",562988
"Neighborhood 2",2444,2,1,"Sep 2019",635589
"Neighborhood 2",2747,2,0,"Sep 2019",601895
"Neighborhood 2",2263,2,0,"Sep 2019",441364
"Neighborhood 2",2689,2,0,"Sep 2019",798209
"Neighborhood 1",1782,1,0,"Sep 2019",636347
"Neighborhood 1",1721,1,0,"Sep 2019",248149
"Neighborhood 1",1816,1,0,"Sep 2019",634952
"Neighborhood 1",1604,1,1,"Sep 2019",491072
"Neighborhood 1",1580,1,0,"Sep 2019",460534
"Neighborhood 1",1746,1,0,"Sep 2019",562470
"Neighborhood 2",2169,2,0,"Sep 2019",701997
"Neighborhood 2",2493,2,0,"Sep 2019",529972
"Neighborhood 1",1919,2,0,"Sep 2019",424043
"Neighborhood 1",1879,1,0,"Sep 2019",687691
"Neighborhood 2",2656,3,0,"Sep 2019",660765
"Neighborhood 1",1710,2,0,"Sep 2019",770680
"Neighborhood 1",1365,1,0,"Sep 2019",503711
"Neighborhood 1",1535,1,0,"Sep 2019",517292
"Neighborhood 1",1704,3,0,"Sep 2019",777594
"Neighborhood 2",2636,2,0,"Sep 2019",708688
"Neighborhood 2",2368,2,0,"Sep 2019",634570
"Neighborhood 2",2403,3,0,"Sep 2019",513739
"Neighborhood 2",2446,2,0,"Sep 2019",697245
"Neighborhood 1",1574,2,0,"Sep 2019",544922
"Neighborhood 1",1562,1,0,"Sep 2019",514289
"Neighborhood 1",1633,1,0,"Sep 2019",613596
"Neighborhood 1",1244,1,0,"Sep 2019",591061
"Neighborhood 2",2422,3,0,"Sep 2019",729491
"Neighborhood 1",1863,1,0,"Sep 2019",298312
"Neighborhood 2",2211,3,0,"Sep 2019",597198
"Neighborhood 1",1792,1,0,"Sep 2019",399256
"Neighborhood 1",1643,1,0,"Sep 2019",574956
"Neighborhood 1",1757,1,0,"Sep 2019",417688
"Neighborhood 1",1605,1,0,"Sep 2019",479751
"Neighborhood 1",1787,1,0,"Sep 2019",441082
"Neighborhood 2",2780,1,1,"Sep 2019",419780
"Neighborhood 1",1515,1,0,"Sep 2019",582958
"Neighborhood 1",1746,1,1,"Sep 2019",288608
"Neighborhood 1",2045,1,0,"Sep 2019",590261
"Neighborhood 2",2583,2,0,"Sep 2019",693161
"Neighborhood 2",2534,2,0,"Sep 2019",662536
"Neighborhood 1",1916,2,0,"Sep 2019",537867
"Neighborhood 1",1570,1,0,"Sep 2019",456916
"Neighborhood 2",2522,2,0,"Sep 2019",434420
"Neighborhood 1",1471,1,0,"Sep 2019",529135
"Neighborhood 1",1735,1,0,"Sep 2019",543971
"Neighborhood 1",1815,1,0,"Sep 2019",471007
"Neighborhood 2",2545,2,0,"Sep 2019",747636
"Neighborhood 1",1410,1,0,"Sep 2019",532689
"Neighborhood 2",2371,2,1,"Sep 2019",521626
"Neighborhood 1",1399,1,0,"Sep 2019",365940
"Neighborhood 1",1421,1,0,"Sep 2019",273398
"Neighborhood 1",1956,1,0,"Sep 2019",585369
"Neighborhood 1",1869,1,0,"Sep 2019",455783
"Neighborhood 1",2064,1,0,"Sep 2019",521508
"Neighborhood 1",2189,1,0,"Sep 2019",500771
"Neighborhood 1",1736,1,0,"Sep 2019",419546
"Neighborhood 1",1756,2,0,"Sep 2019",344190
"Neighborhood 1",1615,1,0,"Sep 2019",664708
"Neighborhood 1",1574,1,0,"Sep 2019",434085
"Neighborhood 2",2454,2,0,"Sep 2019",539853
"Neighborhood 2",2553,2,1,"Sep 2019",657793
"Neighborhood 1",1534,1,0,"Sep 2019",333614
"Neighborhood 2",2261,2,1,"Sep 2019",650933
"Neighborhood 1",1448,1,0,"Sep 2019",459785
"Neighborhood 1",1494,1,0,"Sep 2019",694903
"Neighborhood 1",1769,1,0,"Sep 2019",361890
"Neighborhood 1",1681,1,0,"Sep 2019",264110
"Neighborhood 1",1759,1,0,"Sep 2019",586964
"Neighborhood 1",1702,1,0,"Sep 2019",345025
"Neighborhood 2",2543,2,0,"Sep 2019",706031
"Neighborhood 1",1380,1,0,"Sep 2019",427378
"Neighborhood 2",2247,2,1,"Sep 2019",691664
"Neighborhood 1",1669,1,0,"Sep 2019",611658
"Neighborhood 1",1923,1,0,"Sep 2019",447366
"Neighborhood 1",1905,3,0,"Sep 2019",372172
"Neighborhood 1",2009,1,0,"Sep 2019",458617
"Neighborhood 1",1848,1,0,"Sep 2019",347320
"Neighborhood 1",1700,1,0,"Sep 2019",387193
"Neighborhood 1",1396,1,0,"Sep 2019",585915
"Neighborhood 1",2007,1,0,"Sep 2019",372938
"Neighborhood 1",1603,1,0,"Sep 2019",391348
"Neighborhood 1",1526,1,0,"Sep 2019",712175
"Neighborhood 1",2103,1,0,"Sep 2019",627824
"Neighborhood 1",1856,1,0,"Sep 2019",661732
"Neighborhood 1",1676,1,0,"Sep 2019",488982
"Neighborhood 2",2370,2,0,"Sep 2019",721541
"Neighborhood 2",2109,3,0,"Sep 2019",608215
"Neighborhood 2",2844,3,1,"Sep 2019",744974
"Neighborhood 1",1387,1,0,"Sep 2019",593060
"Neighborhood 1",1492,1,0,"Sep 2019",350499
"Neighborhood 1",1990,1,0,"Sep 2019",376040
"Neighborhood 1",1666,1,0,"Sep 2019",704420
"Neighborhood 1",1770,1,0,"Sep 2019",459478
"Neighborhood 1",1911,2,0,"Sep 2019",523741
"Neighborhood 2",2441,2,1,"Sep 2019",474797
"Neighborhood 2",2364,2,0,"Sep 2019",648687
"Neighborhood 2",2115,2,0,"Sep 2019",623330
"Neighborhood 1",2097,2,0,"Sep 2019",421828
"Neighborhood 2",2260,3,0,"Sep 2019",522441
"Neighborhood 1",1389,1,0,"Sep 2019",597544
"Neighborhood 1",1600,1,0,"Sep 2019",430931
"Neighborhood 2",2394,2,0,"Sep 2019",413566
"Neighborhood 1",1595,1,0,"Sep 2019",535317
"Neighborhood 1",1604,1,0,"Sep 2019",557809
"Neighborhood 1",1591,1,0,"Sep 2019",609731
"Neighborhood 1",1748,1,0,"Sep 2019",387624
"Neighborhood 1",1717,1,0,"Sep 2019",615019
"Neighborhood 2",2424,3,0,"Sep 2019",730986
"Neighborhood 1",1821,1,0,"Sep 2019",484251
"Neighborhood 2",2266,2,0,"Sep 2019",790355
"Neighborhood 2",2632,2,1,"Sep 2019",555426
"Neighborhood 2",2201,3,0,"Sep 2019",551189
"Neighborhood 1",1988,1,0,"Sep 2019",423994
"Neighborhood 2",2221,1,0,"Sep 2019",823557
"Neighborhood 1",1465,1,0,"Sep 2019",380222
"Neighborhood 1",1748,2,0,"Sep 2019",540898
"Neighborhood 1",1776,1,0,"Sep 2019",446676
"Neighborhood 1",1729,2,0,"Sep 2019",365893
"Neighborhood 1",1664,1,0,"Sep 2019",467409
"Neighborhood 1",1852,1,0,"Sep 2019",482861
"Neighborhood 2",2396,3,0,"Sep 2019",596319
"Neighborhood 1",1721,1,0,"Sep 2019",514955
"Neighborhood 1",1691,1,0,"Sep 2019",472530
"Neighborhood 2",2397,2,0,"Sep 2019",874337
"Neighborhood 1",1821,1,0,"Sep 2019",668395
"Neighborhood 2",2136,3,0,"Sep 2019",757530
"Neighborhood 2",2386,2,0,"Sep 2019",582258
"Neighborhood 1",1705,1,0,"Sep 2019",639658
"Neighborhood 1",1945,1,0,"Sep 2019",538569
"Neighborhood 1",1655,1,0,"Sep 2019",597781
"Neighborhood 2",2423,2,0,"Sep 2019",635586
"Neighborhood 1",1460,2,0,"Sep 2019",464676
"Neighborhood 1",1314,1,0,"Sep 2019",385298
"Neighborhood 1",1762,1,0,"Sep 2019",415832
"Neighborhood 1",1765,2,0,"Sep 2019",375150
