"neighborhood","area","bedrooms","pool","date","price"
"Neighborhood 2",2473,3,0,"Sep 2018",531570
"Neighborhood 2",2421,2,0,"Sep 2018",608554
"Neighborhood 2",2370,3,0,"Sep 2018",760409
"Neighborhood 1",1545,1,0,"Sep 2018",755293
"Neighborhood 1",1589,3,0,"Sep 2018",587289
"Neighborhood 2",2479,2,0,"Sep 2018",711774
"Neighborhood 2",2368,2,0,"Sep 2018",552121
"Neighborhood 1",1314,1,0,"Sep 2018",356576
"Neighborhood 1",1585,1,0,"Sep 2018",630902
"Neighborhood 2",2212,2,0,"Sep 2018",612652
"Neighborhood 2",2307,2,0,"Sep 2018",585281
"Neighborhood 1",1385,1,0,"Sep 2018",542277
"Neighborhood 1",1706,1,0,"Sep 2018",581500
"Neighborhood 1",1438,1,0,"Sep 2018",522133
"Neighborhood 2",2158,2,1,"Sep 2018",692848
"Neighborhood 2",2292,2,0,"Sep 2018",770388
"Neighborhood 2",2647,2,0,"Sep 2018",718750
"Neighborhood 1",1506,3,0,"Sep 2018",718137
"Neighborhood 1",1453,1,0,"Sep 2018",594766
"Neighborhood 1",1656,1,0,"Sep 2018",554904
"Neighborhood 1",1424,1,0,"Sep 2018",397113
"Neighborhood 1",1756,1,0,"Sep 2018",578317
"Neighborhood 1",1864,1,0,"Sep 2018",463269
"Neighborhood 1",1355,1,0,"Sep 2018",682226
"Neighborhood 1",1755,2,0,"Sep 2018",511986
"Neighborhood 2",2542,3,0,"Sep 2018",738664
"Neighborhood 1",1539,1,0,"Sep 2018",562943
"Neighborhood 1",1829,1,0,"Sep 2018",306856
"Neighborhood 2",2298,2,1,"Sep 2018",463156
"Neighborhood 1",2054,1,0,"Sep 2018",413450
"Neighborhood 2",2164,2,0,"Sep 2018",820740
"Neighborhood 1",1483,2,0,"Sep 2018",442107
"Neighborhood 1",1583,1,0,"Sep 2018",608580
"Neighborhood 1",2023,1,1,"Sep 2018",686064
"Neighborhood 1",1704,1,0,"Sep 2018",650900
"Neighborhood 2",2479,3,0,"Sep 2018",517177
"Neighborhood 2",2260,2,0,"Sep 2018",453048
"Neighborhood 1",1818,2,0,"Sep 2018",672108
"Neighborhood 1",1569,3,0,"Sep 2018",449142
"Neighborhood 1",1799,1,1,"Sep 2018",635363
"Neighborhood 1",1804,1,0,"Sep 2018",492502
"Neighborhood 1",1949,2,0,"Sep 2018",332766
"Neighborhood 1",1503,3,0,"Sep 2018",544507
"Neighborhood 1",1761,1,0,"Sep 2018",312395
"Neighborhood 1",1764,1,0,"Sep 2018",492176
"Neighborhood 2",2632,2,0,"Sep 2018",626680
"Neighborhood 2",2322,2,0,"Sep 2018",667576
"Neighborhood 1",1546,1,0,"Sep 2018",636854
"Neighborhood 2",2465,2,0,"Sep 2018",788017
"Neighborhood 1",1698,1,0,"Sep 2018",236707
"Neighborhood 1",1563,1,0,"Sep 2018",679045
"Neighborhood 1",1687,1,0,"Sep 2018",443238
"Neighborhood 2",2360,2,0,"Sep 2018",530197
"Neighborhood 2",2341,3,0,"Sep 2018",500632
"Neighborhood 2",2413,2,0,"Sep 2018",726822
"Neighborhood 2",2119,3,0,"Sep 2018",587711
"Neighborhood 2",2382,2,1,"Sep 2018",521562
"Neighborhood 1",1746,1,0,"Sep 2018",364625
"Neighborhood 2",2591,2,0,"Sep 2018",672884
"Neighborhood 2",2762,2,0,"Sep 2018",735900
"Neighborhood 1",1206,1,0,"Sep 2018",379386
"Neighborhood 2",2334,2,0,"Sep 2018",521343
"Neighborhood 2",2232,2,0,"Sep 2018",616339
"Neighborhood 2",2570,3,0,"Sep 2018",545721
"Neighborhood 1",1685,1,0,"Sep 2018",560596
"Neighborhood 2",2383,2,0,"Sep 2018",720885
"Neighborhood 1",1726,2,0,"Sep 2018",783469
"Neighborhood 1",1768,1,0,"Sep 2018",538504
"Neighborhood 1",1783,1,1,"Sep 2018",541849
"Neighborhood 1",1339,2,0,"Sep 2018",344946
"Neighborhood 1",1826,1,0,"Sep 2018",251049
"Neighborhood 1",2071,1,0,"Sep 2018",582375
"Neighborhood 1",1870,2,0,"Sep 2018",777636
"Neighborhood 2",2229,2,1,"Sep 2018",474020
"Neighborhood 1",1724,2,0,"Sep 2018",404447
"Neighborhood 2",2554,2,1,"Sep 2018",564127
"Neighborhood 2",2569,3,1,"Sep 2018",588821
"Neighborhood 1",1556,1,0,"Sep 2018",490157
"Neighborhood 1",1636,1,0,"Sep 2018",515634
"Neighborhood 1",1855,1,0,"Sep 2018",606882
"Neighborhood 2",2761,2,0,"Sep 2018",510067
"Neighborhood 1",1854,1,0,"Sep 2018",456950
"Neighborhood 2",2605,2,0,"Sep 2018",497859
"Neighborhood 1",1641,1,0,"Sep 2018",529466
"Neighborhood 1",1764,2,0,"Sep 2018",479443
"Neighborhood 1",1314,3,0,"Sep 2018",536459
"Neighborhood 1",1862,1,0,"Sep 2018",464944
"Neighborhood 1",1661,1,0,"Sep 2018",653932
"Neighborhood 1",1974,3,0,"Sep 2018",556360
"Neighborhood 1",1705,1,1,"Sep 2018",457639
"Neighborhood 1",1405,2,0,"Sep 2018",597879
"Neighborhood 1",1841,1,0,"Sep 2018",582915
"Neighborhood 2",2764,3,0,"Sep 2018",741630
"Neighborhood 1",1270,2,0,"Sep 2018",428440
"Neighborhood 2",2395,2,0,"Sep 2018",391789
"Neighborhood 1",1794,1,0,"Sep 2018",440833
"Neighborhood 2",2290,3,0,"Sep 2018",698283
"Neighborhood 1",1652,1,0,"Sep 2018",594109
"Neighborhood 2",2132,2,1,"Sep 2018",616220
"Neighborhood 1",1718,1,0,"Sep 2018",571816
"Neighborhood 1",1890,1,0,"Sep 2018",427250
"Neighborhood 2",2284,2,0,"Sep 2018",737336
"Neighborhood 2",2130,2,0,"Sep 2018",589578
"Neighborhood 1",1642,1,0,"Sep 2018",666824
"Neighborhood 1",1818,1,0,"Sep 2018",638225
"Neighborhood 2",2269,2,0,"Sep 2018",440211
"Neighborhood 2",2192,1,0,"Sep 2018",598173
"Neighborhood 1",1621,1,0,"Sep 2018",611074
"Neighborhood 1",2141,3,0,"Sep 2018",439359
"Neighborhood 2",2336,2,0,"Sep 2018",676605
"Neighborhood 2",2497,3,0,"Sep 2018",703085
"Neighborhood 1",1629,1,0,"Sep 2018",600185
"Neighborhood 2",2494,4,1,"Sep 2018",761723
"Neighborhood 2",2302,2,1,"Sep 2018",794296
"Neighborhood 1",1556,1,0,"Sep 2018",440011
"Neighborhood 1",1686,1,0,"Sep 2018",427397
"Neighborhood 1",1478,1,0,"Sep 2018",538450
"Neighborhood 1",1525,1,0,"Sep 2018",418242
"Neighborhood 2",2107,2,1,"Sep 2018",714273
"Neighborhood 1",1471,1,0,"Sep 2018",511350
"Neighborhood 2",2368,1,0,"Sep 2018",646971
"Neighborhood 2",2074,3,1,"Sep 2018",357687
"Neighborhood 1",1957,1,0,"Sep 2018",796003
"Neighborhood 2",2170,2,0,"Sep 2018",612590
"Neighborhood 1",1469,1,0,"Sep 2018",535653
"Neighborhood 2",2344,3,0,"Sep 2018",649501
"Neighborhood 2",2626,2,0,"Sep 2018",696191
"Neighborhood 1",1760,2,0,"Sep 2018",602307
"Neighborhood 1",1591,1,0,"Sep 2018",456222
"Neighborhood 2",2686,3,0,"Sep 2018",715757
"Neighborhood 2",2372,4,1,"Sep 2018",579376
"Neighborhood 2",2579,2,0,"Sep 2018",608210
"Neighborhood 2",2676,2,0,"Sep 2018",713789
"Neighborhood 1",1483,1,0,"Sep 2018",507365
"Neighborhood 2",2445,2,1,"Sep 2018",603732
"Neighborhood 1",1462,1,0,"Sep 2018",752231
"Neighborhood 1",1865,1,0,"Sep 2018",621885
"Neighborhood 1",1708,1,0,"Sep 2018",596500
"Neighborhood 1",1506,1,0,"Sep 2018",575019
"Neighborhood 2",2264,2,1,"Sep 2018",445786
"Neighborhood 1",1473,3,0,"Sep 2018",637734
"Neighborhood 1",2002,2,0,"Sep 2018",459886
"Neighborhood 1",1306,2,0,"Sep 2018",584324
"Neighborhood 1",1642,1,0,"Sep 2018",416863
"Neighborhood 2",2352,2,0,"Sep 2018",488370
"Neighborhood 2",2136,2,0,"Sep 2018",864045
"Neighborhood 1",2021,1,0,"Sep 2018",295706
"Neighborhood 1",1655,1,0,"Sep 2018",560300
"Neighborhood 2",2262,2,0,"Sep 2018",583727
"Neighborhood 1",1717,1,0,"Sep 2018",635346
"Neighborhood 2",2095,2,0,"Sep 2018",745863
"Neighborhood 2",2583,2,1,"Sep 2018",774460
"Neighborhood 1",1736,2,0,"Sep 2018",340434
"Neighborhood 1",1645,2,0,"Sep 2018",494722
"Neighborhood 2",2475,2,0,"Sep 2018",608863
"Neighborhood 1",1782,1,0,"Sep 2018",557478
"Neighborhood 1",1514,1,0,"Sep 2018",553393
"Neighborhood 2",2095,2,0,"Sep 2018",709853
"Neighborhood 2",2791,1,0,"Sep 2018",596570
"Neighborhood 1",1840,2,1,"Sep 2018",720601
"Neighborhood 2",2223,3,0,"Sep 2018",651179
"Neighborhood 2",2399,2,0,"Sep 2018",380471
"Neighborhood 1",1821,2,0,"Sep 2018",626463
"Neighborhood 1",1869,1,0,"Sep 2018",443523
"Neighborhood 1",1989,1,0,"Sep 2018",579053
"Neighborhood 1",1752,1,0,"Sep 2018",443422
"Neighborhood 2",2032,3,0,"Sep 2018",561653
"Neighborhood 1",1889,1,0,"Sep 2018",570941
"Neighborhood 2",2697,1,0,"Sep 2018",724244
"Neighborhood 2",2482,2,0,"Sep 2018",575609
"Neighborhood 2",2307,2,0,"Sep 2018",625898
"Neighborhood 2",2353,2,0,"Sep 2018",606110
"Neighborhood 1",1680,2,0,"Sep 2018",654998
"Neighborhood 2",2807,2,0,"Sep 2018",612275
"Neighborhood 2",2344,2,0,"Sep 2018",661649
"Neighborhood 1",1950,1,0,"Sep 2018",389027
"Neighborhood 2",2549,4,1,"Sep 2018",391818
"Neighborhood 1",1998,1,0,"Sep 2018",466110
"Neighborhood 1",1583,1,0,"Sep 2018",614923
"Neighborhood 2",2180,1,0,"Sep 2018",519120
"Neighborhood 2",2454,2,0,"Sep 2018",765804
"Neighborhood 1",1545,1,0,"Sep 2018",248826
"Neighborhood 1",1720,1,0,"Sep 2018",486268
"Neighborhood 1",1331,1,0,"Sep 2018",514270
"Neighborhood 1",1859,1,0,"Sep 2018",510270
"Neighborhood 1",1774,1,0,"Sep 2018",444058
"Neighborhood 1",1884,1,0,"Sep 2018",535704
"Neighborhood 1",1457,1,0,"Sep 2018",322008
"Neighborhood 1",1551,1,0,"Sep 2018",499363
"Neighborhood 1",1708,1,0,"Sep 2018",625797
"Neighborhood 2",2310,2,0,"Sep 2018",648734
"Neighborhood 1",2133,2,0,"Sep 2018",507321
"Neighborhood 2",2664,1,0,"Sep 2018",499461
"Neighborhood 2",2254,2,0,"Sep 2018",601490
"Neighborhood 2",2321,2,0,"Sep 2018",540996
"Neighborhood 1",1760,1,0,"Sep 2018",394765
"Neighborhood 1",1465,1,0,"Sep 2018",499528
"Neighborhood 1",1921,2,0,"Sep 2018",636346
"Neighborhood 1",1912,1,0,"Sep 2018",467002
"Neighborhood 2",2421,3,0,"Sep 2018",357587
"Neighborhood 1",1726,1,0,"Sep 2018",355912
"Neighborhood 1",1854,1,0,"Sep 2018",554471
"Neighborhood 1",1470,1,0,"Sep 2018",738173
"Neighborhood 1",1639,1,0,"Sep 2018",459618
"Neighborhood 1",1618,1,0,"Sep 2018",369409
"Neighborhood 1",1776,1,1,"Sep 2018",470527
"Neighborhood 1",2148,1,0,"Sep 2018",595344
"Neighborhood 1",1579,1,0,"Sep 2018",602678
"Neighborhood 1",1420,1,0,"Sep 2018",601839
"Neighborhood 1",1819,2,0,"Sep 2018",729923
"Neighborhood 1",1970,1,0,"Sep 2018",416583
"Neighborhood 1",1961,1,0,"Sep 2018",532018
"Neighborhood 2",2309,2,0,"Sep 2018",437381
"Neighborhood 2",2483,2,0,"Sep 2018",655118
"Neighborhood 1",1800,1,0,"Sep 2018",635672
"Neighborhood 2",2295,4,0,"Sep 2018",528397
"Neighborhood 1",1442,1,0,"Sep 2018",624948
"Neighborhood 1",1510,1,0,"Sep 2018",435201
"Neighborhood 1",1483,1,0,"Sep 2018",435797
"Neighborhood 2",2537,3,1,"Sep 2018",758236
"Neighborhood 1",1882,1,1,"Sep 2018",435229
"Neighborhood 2",2341,2,1,"Sep 2018",589076
"Neighborhood 1",1891,2,0,"Sep 2018",466237
"Neighborhood 1",1787,2,0,"Sep 2018",688728
"Neighborhood 2",2447,2,0,"Sep 2018",403994
"Neighborhood 1",1656,1,0,"Sep 2018",527404
"Neighborhood 1",1602,1,0,"Sep 2018",661138
"Neighborhood 1",1542,1,0,"Sep 2018",709319
"Neighborhood 2",2295,2,1,"Sep 2018",667663
"Neighborhood 1",1586,1,0,"Sep 2018",460819
"Neighborhood 1",2208,1,0,"Sep 2018",409744
"Neighborhood 1",1902,1,0,"Sep 2018",388986
"Neighborhood 2",2595,2,0,"Sep 2018",726535
"Neighborhood 1",1693,1,0,"Sep 2018",559815
"Neighborhood 2",2372,2,1,"Sep 2018",547152
"Neighborhood 1",1657,1,0,"Sep 2019",632796
"Neighborhood 1",1752,1,0,"Sep 2019",357255
"Neighborhood 1",1553,1,0,"Sep 2019",553204
"Neighborhood 1",1657,1,0,"Sep 2019",523417
"Neighborhood 1",1835,2,0,"Sep 2019",587754
"Neighborhood 1",1733,2,0,"Sep 2019",660444
"Neighborhood 1",2162,2,0,"Sep 2019",514186
"Neighborhood 1",1773,1,0,"Sep 2019",359594
"Neighborhood 1",1511,1,0,"Sep 2019",588426
"Neighborhood 1",1529,1,1,"Sep 2019",621993
"Neighborhood 1",1608,2,0,"Sep 2019",550016
"Neighborhood 1",1769,1,0,"Sep 2019",686114
"Neighborhood 2",2411,3,0,"Sep 2019",618696
"Neighborhood 2",2585,2,1,"Sep 2019",419722
"Neighborhood 2",2564,3,0,"Sep 2019",684446
"Neighborhood 1",1793,1,0,"Sep 2019",543967
"Neighborhood 1",2022,1,0,"Sep 2019",418921
"Neighborhood 1",1763,1,0,"Sep 2019",710264
"Neighborhood 1",1828,1,0,"Sep 2019",536107
"Neighborhood 1",1583,1,0,"Sep 2019",523250
"Neighborhood 1",1769,2,0,"Sep 2019",616462
"Neighborhood 1",1735,2,0,"Sep 2019",559394
"Neighborhood 1",2103,1,0,"Sep 2019",511665
"Neighborhood 1",1337,1,0,"Sep 2019",497254
"Neighborhood 1",2112,2,0,"Sep 2019",508589
"Neighborhood 2",2494,3,0,"Sep 2019",830289
"Neighborhood 2",2167,4,0,"Sep 2019",762251
"Neighborhood 2",2151,2,0,"Sep 2019",862084
"Neighborhood 1",1820,1,0,"Sep 2019",533836
"Neighborhood 2",2361,2,0,"Sep 2019",669050
"Neighborhood 1",1419,1,0,"Sep 2019",460551
"Neighborhood 2",2712,4,1,"Sep 2019",677361
"Neighborhood 2",2792,2,0,"Sep 2019",838647
"Neighborhood 1",1656,1,0,"Sep 2019",417077
"Neighborhood 1",1711,1,1,"Sep 2019",525965
"Neighborhood 2",2530,2,0,"Sep 2019",687910
"Neighborhood 1",1790,1,0,"Sep 2019",624714
"Neighborhood 2",2472,3,0,"Sep 2019",407925
"Neighborhood 2",2584,2,0,"Sep 2019",479270
"Neighborhood 1",1743,1,0,"Sep 2019",358466
"Neighborhood 2",2020,1,0,"Sep 2019",727321
"Neighborhood 2",2538,2,1,"Sep 2019",535133
"Neighborhood 2",2384,2,0,"Sep 2019",540541
"Neighborhood 2",2410,3,1,"Sep 2019",599648
"Neighborhood 1",2132,1,0,"Sep 2019",697938
"Neighborhood 1",1589,1,0,"Sep 2019",539629
"Neighborhood 1",1740,1,0,"Sep 2019",549462
"Neighborhood 1",1530,1,0,"Sep 2019",560683
"Neighborhood 1",1717,1,0,"Sep 2019",577186
"Neighborhood 1",1835,2,0,"Sep 2019",385179
"Neighborhood 2",2589,2,0,"Sep 2019",665955
"Neighborhood 2",2045,2,0,"Sep 2019",745919
"Neighborhood 1",1610,2,0,"Sep 2019",420249
"Neighborhood 1",1612,1,0,"Sep 2019",535929
"Neighborhood 2",2343,4,0,"Sep 2019",571526
"Neighborhood 1",1761,1,1,"Sep 2019",407117
"Neighborhood 2",2561,2,0,"Sep 2019",797241
"Neighborhood 1",1622,2,0,"Sep 2019",559746
"Neighborhood 1",1384,1,0,"Sep 2019",545802
"Neighborhood 1",1546,1,0,"Sep 2019",469679
"Neighborhood 1",2054,3,0,"Sep 2019",694960
"Neighborhood 1",1643,1,0,"Sep 2019",407868
"Neighborhood 2",2045,2,0,"Sep 2019",767522
"Neighborhood 2",2597,2,0,"Sep 2019",765130
"Neighborhood 2",2146,2,0,"Sep 2019",679282
"Neighborhood 1",1536,2,0,"Sep 2019",492420
"Neighborhood 2",2281,2,0,"Sep 2019",629486
"Neighborhood 2",2168,3,0,"Sep 2019",450058
"Neighborhood 1",2227,2,0,"Sep 2019",549914
"Neighborhood 1",1907,2,0,"Sep 2019",565966
"Neighborhood 1",1597,1,0,"Sep 2019",489906
"Neighborhood 1",1600,1,0,"Sep 2019",384749
"Neighborhood 2",2638,2,0,"Sep 2019",800194
"Neighborhood 2",2270,2,0,"Sep 2019",615282
"Neighborhood 2",2270,3,0,"Sep 2019",641478
"Neighborhood 1",1482,1,0,"Sep 2019",644042
"Neighborhood 1",1879,1,0,"Sep 2019",688391
"Neighborhood 1",1832,1,0,"Sep 2019",430196
"Neighborhood 2",2563,2,1,"Sep 2019",658663
"Neighborhood 1",1698,1,0,"Sep 2019",571365
"Neighborhood 2",2572,2,1,"Sep 2019",774423
"Neighborhood 1",1871,1,0,"Sep 2019",310747
"Neighborhood 2",2166,3,1,"Sep 2019",644648
"Neighborhood 2",2725,2,0,"Sep 2019",401324
"Neighborhood 1",1927,2,0,"Sep 2019",471063
"Neighborhood 2",2135,2,0,"Sep 2019",799277
"Neighborhood 1",1404,1,0,"Sep 2019",722412
"Neighborhood 1",1626,1,0,"Sep 2019",482176
"Neighborhood 1",1679,1,0,"Sep 2019",605734
"Neighborhood 2",2315,2,0,"Sep 2019",740561
"Neighborhood 1",1670,1,0,"Sep 2019",570867
"Neighborhood 1",2048,3,0,"Sep 2019",498578
"Neighborhood 2",2009,2,0,"Sep 2019",605086
"Neighborhood 1",1378,1,0,"Sep 2019",527822
"Neighborhood 1",2065,1,0,"Sep 2019",472798
"Neighborhood 1",1765,1,0,"Sep 2019",503938
"Neighborhood 1",1527,3,0,"Sep 2019",532137
"Neighborhood 1",1494,1,0,"Sep 2019",593600
"Neighborhood 2",2960,2,0,"Sep 2019",662708
"Neighborhood 1",1785,1,0,"Sep 2019",479922
"Neighborhood 1",1606,1,0,"Sep 2019",668328
"Neighborhood 1",1546,1,1,"Sep 2019",482681
"Neighborhood 1",1835,2,0,"Sep 2019",435455
"Neighborhood 1",1516,2,0,"Sep 2019",529337
"Neighborhood 2",2484,2,0,"Sep 2019",522546
"Neighborhood 2",2479,2,0,"Sep 2019",709761
"Neighborhood 2",2678,2,0,"Sep 2019",424643
"Neighborhood 2",2197,2,1,"Sep 2019",729369
"Neighborhood 2",2332,3,0,"Sep 2019",551595
"Neighborhood 2",2380,2,0,"Sep 2019",484018
"Neighborhood 1",1494,1,0,"Sep 2019",491239
"Neighborhood 1",1609,1,0,"Sep 2019",449932
"Neighborhood 1",1475,1,0,"Sep 2019",517481
"Neighborhood 1",1845,1,0,"Sep 2019",451193
"Neighborhood 2",2212,3,0,"Sep 2019",656279
"Neighborhood 1",1539,1,0,"Sep 2019",451359
"Neighborhood 2",2680,2,0,"Sep 2019",727005
"Neighborhood 1",1863,2,0,"Sep 2019",559695
"Neighborhood 1",1727,3,0,"Sep 2019",214195
"Neighborhood 2",2442,3,0,"Sep 2019",732383
"Neighborhood 2",2234,2,0,"Sep 2019",559995
"Neighborhood 2",2386,1,0,"Sep 2019",838389
"Neighborhood 2",2706,3,0,"Sep 2019",440658
"Neighborhood 2",2448,2,0,"Sep 2019",636105
"Neighborhood 2",2704,2,0,"Sep 2019",634689
"Neighborhood 1",1855,1,0,"Sep 2019",602413
"Neighborhood 1",1800,1,0,"Sep 2019",513687
"Neighborhood 1",1537,1,0,"Sep 2019",556064
"Neighborhood 1",1684,1,0,"Sep 2019",331715
"Neighborhood 2",2049,3,0,"Sep 2019",707068
"Neighborhood 2",2238,2,0,"Sep 2019",824067
"Neighborhood 1",2150,1,0,"Sep 2019",614568
"Neighborhood 1",1537,1,0,"Sep 2019",499895
"Neighborhood 1",1490,1,0,"Sep 2019",682903
"Neighborhood 1",1594,1,0,"Sep 2019",698265
"Neighborhood 1",1539,1,0,"Sep 2019",528125
"Neighborhood 1",1643,2,0,"Sep 2019",641441
"Neighborhood 2",2128,2,1,"Sep 2019",904073
"Neighborhood 1",1766,1,0,"Sep 2019",411201
"Neighborhood 1",1754,1,0,"Sep 2019",551734
"Neighborhood 1",1653,1,0,"Sep 2019",279361
"Neighborhood 2",2602,3,0,"Sep 2019",783134
"Neighborhood 1",1508,1,0,"Sep 2019",414719
"Neighborhood 1",1457,1,0,"Sep 2019",581802
"Neighborhood 1",1417,3,0,"Sep 2019",711324
"Neighborhood 1",1791,1,0,"Sep 2019",478585
"Neighborhood 2",2200,2,1,"Sep 2019",497797
"Neighborhood 2",2491,3,1,"Sep 2019",498856
"Neighborhood 1",1671,1,0,"Sep 2019",535896
"Neighborhood 1",1939,1,0,"Sep 2019",770912
"Neighborhood 1",1594,1,0,"Sep 2019",532765
"Neighborhood 1",1770,2,0,"Sep 2019",445727
"Neighborhood 2",2413,3,0,"Sep 2019",513303
"Neighborhood 2",2474,3,0,"Sep 2019",775724
"Neighborhood 2",2458,2,0,"Sep 2019",874051
"Neighborhood 2",2325,2,0,"Sep 2019",642593
"Neighborhood 1",1488,1,0,"Sep 2019",367540
"Neighborhood 2",2701,2,0,"Sep 2019",574212
"Neighborhood 1",1888,1,0,"Sep 2019",564139
"Neighborhood 1",1401,1,0,"Sep 2019",545589
"Neighborhood 2",2449,2,1,"Sep 2019",793105
"Neighborhood 2",2552,3,0,"Sep 2019",626763
"Neighborhood 2",2311,2,0,"Sep 2019",521113
"Neighborhood 1",1879,1,0,"Sep 2019",464894
"Neighborhood 2",2279,2,0,"Sep 2019",606784
"Neighborhood 2",2436,2,1,"Sep 2019",559099
"Neighborhood 2",2296,2,1,"Sep 2019",749623
"Neighborhood 2",2314,2,0,"Sep 2019",551461
"Neighborhood 1",1694,1,0,"Sep 2019",520470
"Neighborhood 2",2358,3,0,"Sep 2019",902077
"Neighborhood 2",2171,3,0,"Sep 2019",722806
"Neighborhood 1",1899,1,0,"Sep 2019",353733
"Neighborhood 1",1614,1,0,"Sep 2019",500702
"Neighborhood 2",2563,2,0,"Sep 2019",515128
"Neighborhood 1",1869,1,0,"Sep 2019",434916
"Neighborhood 1",1904,1,0,"Sep 2019",506741
"Neighborhood 1",1565,1,0,"Sep 2019",498489
"Neighborhood 1",1492,1,0,"Sep 2019",485159
"Neighborhood 1",1891,1,0,"Sep 2019",339722
"Neighborhood 1",1495,3,1,"Sep 2019",613863
"Neighborhood 2",2345,2,0,"Sep 2019",682451
"Neighborhood 1",1831,1,0,"Sep 2019",491971
"Neighborhood 1",1658,1,0,"Sep 2019",301397
"Neighborhood 1",2045,1,0,"Sep 2019",607258
"Neighborhood 2",2115,2,1,"Sep 2019",677960
"Neighborhood 2",2059,2,0,"Sep 2019",689419
"Neighborhood 1",1728,1,0,"Sep 2019",638813
"Neighborhood 1",1843,1,0,"Sep 2019",456180
"Neighborhood 1",1931,1,0,"Sep 2019",572569
"Neighborhood 1",1352,2,0,"Sep 2019",466112
"Neighborhood 1",2105,1,0,"Sep 2019",477146
"Neighborhood 2",2402,2,0,"Sep 2019",469428
"Neighborhood 1",1632,1,0,"Sep 2019",571633
"Neighborhood 2",2401,2,0,"Sep 2019",770589
"Neighborhood 2",2150,2,1,"Sep 2019",796000
"Neighborhood 2",2262,2,0,"Sep 2019",607768
"Neighborhood 1",1583,1,0,"Sep 2019",386890
"Neighborhood 2",2516,2,0,"Sep 2019",745183
"Neighborhood 1",1807,1,0,"Sep 2019",423350
"Neighborhood 1",1619,2,0,"Sep 2019",428559
"Neighborhood 2",2694,2,0,"Sep 2019",513651
"Neighborhood 2",2529,3,0,"Sep 2019",727545
"Neighborhood 2",2336,2,0,"Sep 2019",809667
"Neighborhood 2",2289,2,0,"Sep 2019",539672
"Neighborhood 1",1742,1,1,"Sep 2019",612687
"Neighborhood 2",2632,3,1,"Sep 2019",743543
"Neighborhood 1",1556,1,0,"Sep 2019",698628
"Neighborhood 1",1721,1,0,"Sep 2019",548319
"Neighborhood 2",2161,1,0,"Sep 2019",650550
"Neighborhood 1",1681,2,0,"Sep 2019",435946
"Neighborhood 2",2057,2,1,"Sep 2019",522896
"Neighborhood 2",2452,2,0,"Sep 2019",690482
"Neighborhood 1",1635,1,0,"Sep 2019",449823
"Neighborhood 1",1359,1,0,"Sep 2019",559366
"Neighborhood 1",1895,1,0,"Sep 2019",541466
"Neighborhood 1",1413,1,0,"Sep 2019",674225
"Neighborhood 1",1504,1,0,"Sep 2019",450143
"Neighborhood 2",2687,2,0,"Sep 2019",675909
"Neighborhood 2",2524,3,0,"Sep 2019",625408
"Neighborhood 1",1704,2,0,"Sep 2019",449230
"Neighborhood 2",2760,2,0,"Sep 2019",558881
"Neighborhood 2",2114,2,0,"Sep 2019",759648
"Neighborhood 2",2282,2,0,"Sep 2019",578888
"Neighborhood 2",2195,2,0,"Sep 2019",750373
"Neighborhood 2",2395,2,0,"Sep 2019",722528
"Neighborhood 1",1812,1,0,"Sep 2019",677640
"Neighborhood 1",1478,1,0,"Sep 2019",526061
"Neighborhood 1",1305,1,0,"Sep 2019",700720
"Neighborhood 1",1580,1,0,"Sep 2019",412861
"Neighborhood 2",2239,3,0,"Sep 2019",691518
"Neighborhood 2",2806,2,0,"Sep 2019",550257
"Neighborhood 2",2095,2,0,"Sep 2019",730330
"Neighborhood 2",2391,2,0,"Sep 2019",683132
"Neighborhood 2",2729,3,0,"Sep 2019",704306
"Neighborhood 1",2069,1,0,"Sep 2019",378087
"Neighborhood 2",2462,3,0,"Sep 2019",718699
"Neighborhood 2",2598,3,0,"Sep 2019",754003
"Neighborhood 1",1664,2,0,"Sep 2019",552769
"Neighborhood 2",2480,2,0,"Sep 2019",468224
"Neighborhood 2",2414,2,0,"Sep 2019",657694
"Neighborhood 1",1844,2,0,"Sep 2019",692308
"Neighborhood 1",1569,1,0,"Sep 2019",533573
"Neighborhood 1",1706,2,0,"Sep 2019",480102
"Neighborhood 2",2191,1,1,"Sep 2019",899547
"Neighborhood 2",2158,2,0,"Sep 2019",610431
"Neighborhood 1",1817,1,0,"Sep 2019",402708
"Neighborhood 2",2660,2,1,"Sep 2019",668434
"Neighborhood 2",2299,2,0,"Sep 2019",487270
"Neighborhood 1",1455,1,0,"Sep 2019",592950
"Neighborhood 2",2016,2,0,"Sep 2019",719505
"Neighborhood 1",1494,1,0,"Sep 2019",243178
"Neighborhood 1",1871,1,0,"Sep 2019",788423
"Neighborhood 2",2596,3,1,"Sep 2019",473942
"Neighborhood 1",1670,2,0,"Sep 2019",597429
"Neighborhood 2",2072,4,1,"Sep 2019",545186
"Neighborhood 2",2339,2,0,"Sep 2019",984303
"Neighborhood 1",1772,1,0,"Sep 2019",509412
"Neighborhood 1",1679,1,0,"Sep 2019",443092
"Neighborhood 1",1332,2,0,"Sep 2019",630647
"Neighborhood 2",2505,2,0,"Sep 2019",554609
"Neighborhood 2",2148,1,0,"Sep 2019",782393
"Neighborhood 2",2135,2,0,"Sep 2019",570458
"Neighborhood 1",1525,1,1,"Sep 2019",713974
"Neighborhood 2",2513,2,0,"Sep 2019",914287
